Store,Dept,Date,Weekly_Sales,IsHoliday_x,Type,Size,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday_y
2,2,2011-07-22,64188.7,False,A,202307,89.34,3.6510000000000002,,,,,,215.0749122,7.852,False
2,3,2011-07-22,26963.83,False,A,202307,89.34,3.6510000000000002,,,,,,215.0749122,7.852,False
2,4,2011-07-22,42379.14,False,A,202307,89.34,3.6510000000000002,,,,,,215.0749122,7.852,False
2,5,2011-07-22,21350.63,False,A,202307,89.34,3.6510000000000002,,,,,,215.0749122,7.852,False
2,1,2011-07-29,20783.05,False,A,202307,90.07,3.682,,,,,,215.1363819,7.852,False
2,2,2011-07-29,62022.55,False,A,202307,90.07,3.682,,,,,,215.1363819,7.852,False
2,3,2011-07-29,31299.26,False,A,202307,90.07,3.682,,,,,,215.1363819,7.852,False
2,4,2011-07-29,42761.1,False,A,202307,90.07,3.682,,,,,,215.1363819,7.852,False
2,5,2011-07-29,19561.58,False,A,202307,90.07,3.682,,,,,,215.1363819,7.852,False
2,1,2011-08-05,20875.73,False,A,202307,93.34,3.6839999999999997,,,,,,215.1978515,7.852,False
2,2,2011-08-05,67755.05,False,A,202307,93.34,3.6839999999999997,,,,,,215.1978515,7.852,False
2,3,2011-08-05,41720.49,False,A,202307,93.34,3.6839999999999997,,,,,,215.1978515,7.852,False
2,4,2011-08-05,46332.58,False,A,202307,93.34,3.6839999999999997,,,,,,215.1978515,7.852,False
2,5,2011-08-05,24415.55,False,A,202307,93.34,3.6839999999999997,,,,,,215.1978515,7.852,False
2,1,2011-08-12,20580.3,False,A,202307,91.58,3.638,,,,,,215.25932110000002,7.852,False
2,2,2011-08-12,66849.04,False,A,202307,91.58,3.638,,,,,,215.25932110000002,7.852,False
2,3,2011-08-12,49828.06,False,A,202307,91.58,3.638,,,,,,215.25932110000002,7.852,False
2,4,2011-08-12,45898.36,False,A,202307,91.58,3.638,,,,,,215.25932110000002,7.852,False
2,5,2011-08-12,20501.22,False,A,202307,91.58,3.638,,,,,,215.25932110000002,7.852,False
2,1,2011-08-19,21324.65,False,A,202307,89.86,3.554,,,,,,215.3229307,7.852,False
2,2,2011-08-19,67360.35,False,A,202307,89.86,3.554,,,,,,215.3229307,7.852,False
2,3,2011-08-19,68674.69,False,A,202307,89.86,3.554,,,,,,215.3229307,7.852,False
2,4,2011-08-19,48759.46,False,A,202307,89.86,3.554,,,,,,215.3229307,7.852,False
2,5,2011-08-19,19877.34,False,A,202307,89.86,3.554,,,,,,215.3229307,7.852,False
2,1,2011-08-26,21642.33,False,A,202307,90.45,3.523,,,,,,215.38689700000003,7.852,False
2,2,2011-08-26,69418.62,False,A,202307,90.45,3.523,,,,,,215.38689700000003,7.852,False
2,3,2011-08-26,62742.35,False,A,202307,90.45,3.523,,,,,,215.38689700000003,7.852,False
2,4,2011-08-26,44929.7,False,A,202307,90.45,3.523,,,,,,215.38689700000003,7.852,False
2,5,2011-08-26,19545.59,False,A,202307,90.45,3.523,,,,,,215.38689700000003,7.852,False
2,1,2011-09-02,23645.73,False,A,202307,89.64,3.533,,,,,,215.4508632,7.852,False
2,2,2011-09-02,66006.89,False,A,202307,89.64,3.533,,,,,,215.4508632,7.852,False
2,3,2011-09-02,28003.45,False,A,202307,89.64,3.533,,,,,,215.4508632,7.852,False
2,4,2011-09-02,43831.31,False,A,202307,89.64,3.533,,,,,,215.4508632,7.852,False
2,5,2011-09-02,20155.06,False,A,202307,89.64,3.533,,,,,,215.4508632,7.852,False
2,1,2011-09-09,22549.64,True,A,202307,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True
2,2,2011-09-09,60703.72,True,A,202307,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True
2,3,2011-09-09,15159.24,True,A,202307,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True
2,4,2011-09-09,43054.31,True,A,202307,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True
2,5,2011-09-09,20122.27,True,A,202307,77.97,3.5460000000000003,,,,,,215.5148295,7.852,True
2,1,2011-09-16,23973.86,False,A,202307,78.85,3.5260000000000002,,,,,,215.6944378,7.852,False
2,2,2011-09-16,59135.08,False,A,202307,78.85,3.5260000000000002,,,,,,215.6944378,7.852,False
2,3,2011-09-16,13413.93,False,A,202307,78.85,3.5260000000000002,,,,,,215.6944378,7.852,False
2,4,2011-09-16,42110.79,False,A,202307,78.85,3.5260000000000002,,,,,,215.6944378,7.852,False
2,5,2011-09-16,22894.86,False,A,202307,78.85,3.5260000000000002,,,,,,215.6944378,7.852,False
2,1,2011-09-23,24204.22,False,A,202307,75.58,3.467,,,,,,216.02823560000002,7.852,False
2,2,2011-09-23,61107.02,False,A,202307,75.58,3.467,,,,,,216.02823560000002,7.852,False
2,3,2011-09-23,12265.92,False,A,202307,75.58,3.467,,,,,,216.02823560000002,7.852,False
2,4,2011-09-23,41290.33,False,A,202307,75.58,3.467,,,,,,216.02823560000002,7.852,False
2,5,2011-09-23,23579.5,False,A,202307,75.58,3.467,,,,,,216.02823560000002,7.852,False
2,1,2011-09-30,24949.42,False,A,202307,78.14,3.355,,,,,,216.3620333,7.852,False
2,2,2011-09-30,61698.6,False,A,202307,78.14,3.355,,,,,,216.3620333,7.852,False
2,3,2011-09-30,12315.2,False,A,202307,78.14,3.355,,,,,,216.3620333,7.852,False
2,4,2011-09-30,42514.19,False,A,202307,78.14,3.355,,,,,,216.3620333,7.852,False
2,5,2011-09-30,23170.82,False,A,202307,78.14,3.355,,,,,,216.3620333,7.852,False
2,1,2011-10-07,28071.56,False,A,202307,69.92,3.285,,,,,,216.69583109999996,7.441,False
2,2,2011-10-07,64978.04,False,A,202307,69.92,3.285,,,,,,216.69583109999996,7.441,False
2,3,2011-10-07,13716.81,False,A,202307,69.92,3.285,,,,,,216.69583109999996,7.441,False
2,4,2011-10-07,45904.51,False,A,202307,69.92,3.285,,,,,,216.69583109999996,7.441,False
2,5,2011-10-07,29890.6,False,A,202307,69.92,3.285,,,,,,216.69583109999996,7.441,False
2,1,2011-10-14,29264.62,False,A,202307,71.67,3.2739999999999996,,,,,,217.0048261,7.441,False
2,2,2011-10-14,62476.91,False,A,202307,71.67,3.2739999999999996,,,,,,217.0048261,7.441,False
2,3,2011-10-14,12920.6,False,A,202307,71.67,3.2739999999999996,,,,,,217.0048261,7.441,False
2,4,2011-10-14,41842.76,False,A,202307,71.67,3.2739999999999996,,,,,,217.0048261,7.441,False
2,5,2011-10-14,25263.69,False,A,202307,71.67,3.2739999999999996,,,,,,217.0048261,7.441,False
2,1,2011-10-21,33205.32,False,A,202307,64.53,3.353,,,,,,217.1650042,7.441,False
2,2,2011-10-21,60669.07,False,A,202307,64.53,3.353,,,,,,217.1650042,7.441,False
2,3,2011-10-21,11464.09,False,A,202307,64.53,3.353,,,,,,217.1650042,7.441,False
2,4,2011-10-21,41549.8,False,A,202307,64.53,3.353,,,,,,217.1650042,7.441,False
2,5,2011-10-21,37684.18,False,A,202307,64.53,3.353,,,,,,217.1650042,7.441,False
2,1,2011-10-28,43490.95,False,A,202307,65.87,3.372,,,,,,217.3251824,7.441,False
2,2,2011-10-28,59276.11,False,A,202307,65.87,3.372,,,,,,217.3251824,7.441,False
2,3,2011-10-28,10871.46,False,A,202307,65.87,3.372,,,,,,217.3251824,7.441,False
2,4,2011-10-28,41105.97,False,A,202307,65.87,3.372,,,,,,217.3251824,7.441,False
2,5,2011-10-28,33234.62,False,A,202307,65.87,3.372,,,,,,217.3251824,7.441,False
2,1,2011-11-04,55729.13,False,A,202307,55.53,3.332,,,,,,217.48536049999998,7.441,False
2,2,2011-11-04,65483.49,False,A,202307,55.53,3.332,,,,,,217.48536049999998,7.441,False
2,3,2011-11-04,11071.88,False,A,202307,55.53,3.332,,,,,,217.48536049999998,7.441,False
2,4,2011-11-04,45378.96,False,A,202307,55.53,3.332,,,,,,217.48536049999998,7.441,False
2,5,2011-11-04,37783.35,False,A,202307,55.53,3.332,,,,,,217.48536049999998,7.441,False
2,1,2011-11-11,23151.55,False,A,202307,59.33,3.2969999999999997,10797.64,20445.0,443.32,4754.07,4787.16,217.6455387,7.441,False
2,2,2011-11-11,61463.38,False,A,202307,59.33,3.2969999999999997,10797.64,20445.0,443.32,4754.07,4787.16,217.6455387,7.441,False
2,3,2011-11-11,11931.19,False,A,202307,59.33,3.2969999999999997,10797.64,20445.0,443.32,4754.07,4787.16,217.6455387,7.441,False
2,4,2011-11-11,44380.53,False,A,202307,59.33,3.2969999999999997,10797.64,20445.0,443.32,4754.07,4787.16,217.6455387,7.441,False
2,5,2011-11-11,42089.25,False,A,202307,59.33,3.2969999999999997,10797.64,20445.0,443.32,4754.07,4787.16,217.6455387,7.441,False
2,1,2011-11-18,23923.11,False,A,202307,62.01,3.3080000000000003,6490.92,1217.76,152.12,873.82,7656.42,217.86702180000003,7.441,False
2,2,2011-11-18,61442.83,False,A,202307,62.01,3.3080000000000003,6490.92,1217.76,152.12,873.82,7656.42,217.86702180000003,7.441,False
2,3,2011-11-18,11235.57,False,A,202307,62.01,3.3080000000000003,6490.92,1217.76,152.12,873.82,7656.42,217.86702180000003,7.441,False
2,4,2011-11-18,47936.9,False,A,202307,62.01,3.3080000000000003,6490.92,1217.76,152.12,873.82,7656.42,217.86702180000003,7.441,False
2,5,2011-11-18,33040.97,False,A,202307,62.01,3.3080000000000003,6490.92,1217.76,152.12,873.82,7656.42,217.86702180000003,7.441,False
2,1,2011-11-25,25542.74,True,A,202307,56.36,3.236,919.71,62.0,77451.26,23.0,1589.43,218.1130269,7.441,True
2,2,2011-11-25,64808.41,True,A,202307,56.36,3.236,919.71,62.0,77451.26,23.0,1589.43,218.1130269,7.441,True
2,3,2011-11-25,12113.22,True,A,202307,56.36,3.236,919.71,62.0,77451.26,23.0,1589.43,218.1130269,7.441,True
2,4,2011-11-25,60792.11,True,A,202307,56.36,3.236,919.71,62.0,77451.26,23.0,1589.43,218.1130269,7.441,True
2,5,2011-11-25,102614.71,True,A,202307,56.36,3.236,919.71,62.0,77451.26,23.0,1589.43,218.1130269,7.441,True
2,1,2011-12-02,29959.08,False,A,202307,48.74,3.1719999999999997,8010.99,83.47,1897.27,4444.0,28238.93,218.35903190000002,7.441,False
2,2,2011-12-02,60333.21,False,A,202307,48.74,3.1719999999999997,8010.99,83.47,1897.27,4444.0,28238.93,218.35903190000002,7.441,False
2,3,2011-12-02,15569.24,False,A,202307,48.74,3.1719999999999997,8010.99,83.47,1897.27,4444.0,28238.93,218.35903190000002,7.441,False
2,4,2011-12-02,44295.08,False,A,202307,48.74,3.1719999999999997,8010.99,83.47,1897.27,4444.0,28238.93,218.35903190000002,7.441,False
2,5,2011-12-02,34868.24,False,A,202307,48.74,3.1719999999999997,8010.99,83.47,1897.27,4444.0,28238.93,218.35903190000002,7.441,False
2,1,2011-12-09,43639.97,False,A,202307,41.76,3.158,11472.59,40.0,306.43,4160.55,8899.08,218.605037,7.441,False
2,2,2011-12-09,66160.47,False,A,202307,41.76,3.158,11472.59,40.0,306.43,4160.55,8899.08,218.605037,7.441,False
2,3,2011-12-09,16138.7,False,A,202307,41.76,3.158,11472.59,40.0,306.43,4160.55,8899.08,218.605037,7.441,False
2,4,2011-12-09,44697.01,False,A,202307,41.76,3.158,11472.59,40.0,306.43,4160.55,8899.08,218.605037,7.441,False
2,5,2011-12-09,51509.07,False,A,202307,41.76,3.158,11472.59,40.0,306.43,4160.55,8899.08,218.605037,7.441,False
2,1,2011-12-16,63109.72,False,A,202307,50.13,3.159,4908.83,61.03,341.49,469.8,4744.27,218.82179280000003,7.441,False
2,2,2011-12-16,73364.19,False,A,202307,50.13,3.159,4908.83,61.03,341.49,469.8,4744.27,218.82179280000003,7.441,False
2,3,2011-12-16,18683.18,False,A,202307,50.13,3.159,4908.83,61.03,341.49,469.8,4744.27,218.82179280000003,7.441,False
2,4,2011-12-16,47834.96,False,A,202307,50.13,3.159,4908.83,61.03,341.49,469.8,4744.27,218.82179280000003,7.441,False
2,5,2011-12-16,65588.98,False,A,202307,50.13,3.159,4908.83,61.03,341.49,469.8,4744.27,218.82179280000003,7.441,False
2,1,2011-12-23,75779.45,False,A,202307,46.66,3.112,2971.04,15.18,1501.75,88.76,6437.61,218.9995495,7.441,False
2,2,2011-12-23,93511.03,False,A,202307,46.66,3.112,2971.04,15.18,1501.75,88.76,6437.61,218.9995495,7.441,False
2,3,2011-12-23,21480.34,False,A,202307,46.66,3.112,2971.04,15.18,1501.75,88.76,6437.61,218.9995495,7.441,False
2,4,2011-12-23,59678.11,False,A,202307,46.66,3.112,2971.04,15.18,1501.75,88.76,6437.61,218.9995495,7.441,False
2,5,2011-12-23,106536.9,False,A,202307,46.66,3.112,2971.04,15.18,1501.75,88.76,6437.61,218.9995495,7.441,False
2,1,2011-12-30,31246.27,True,A,202307,44.57,3.1289999999999996,8321.44,92523.94,139.53,1515.4,3027.69,219.1773063,7.441,True
2,2,2011-12-30,57846.27,True,A,202307,44.57,3.1289999999999996,8321.44,92523.94,139.53,1515.4,3027.69,219.1773063,7.441,True
2,3,2011-12-30,11918.71,True,A,202307,44.57,3.1289999999999996,8321.44,92523.94,139.53,1515.4,3027.69,219.1773063,7.441,True
2,4,2011-12-30,45254.3,True,A,202307,44.57,3.1289999999999996,8321.44,92523.94,139.53,1515.4,3027.69,219.1773063,7.441,True
2,5,2011-12-30,39314.47,True,A,202307,44.57,3.1289999999999996,8321.44,92523.94,139.53,1515.4,3027.69,219.1773063,7.441,True
2,1,2012-01-06,20481.45,False,A,202307,46.75,3.157,5886.72,37454.29,121.16,2388.92,7103.97,219.355063,7.057,False
2,2,2012-01-06,64877.05,False,A,202307,46.75,3.157,5886.72,37454.29,121.16,2388.92,7103.97,219.355063,7.057,False
2,3,2012-01-06,15893.39,False,A,202307,46.75,3.157,5886.72,37454.29,121.16,2388.92,7103.97,219.355063,7.057,False
2,4,2012-01-06,49377.61,False,A,202307,46.75,3.157,5886.72,37454.29,121.16,2388.92,7103.97,219.355063,7.057,False
2,5,2012-01-06,24429.4,False,A,202307,46.75,3.157,5886.72,37454.29,121.16,2388.92,7103.97,219.355063,7.057,False
2,1,2012-01-13,21569.9,False,A,202307,45.99,3.261,4414.72,12092.63,98.38,708.18,4245.6,219.53281980000003,7.057,False
2,2,2012-01-13,62505.79,False,A,202307,45.99,3.261,4414.72,12092.63,98.38,708.18,4245.6,219.53281980000003,7.057,False
2,3,2012-01-13,15678.49,False,A,202307,45.99,3.261,4414.72,12092.63,98.38,708.18,4245.6,219.53281980000003,7.057,False
2,4,2012-01-13,43649.89,False,A,202307,45.99,3.261,4414.72,12092.63,98.38,708.18,4245.6,219.53281980000003,7.057,False
2,5,2012-01-13,21581.64,False,A,202307,45.99,3.261,4414.72,12092.63,98.38,708.18,4245.6,219.53281980000003,7.057,False
2,1,2012-01-20,23397.02,False,A,202307,51.7,3.2680000000000002,6552.26,4355.69,105.97,1703.1,3376.03,219.6258417,7.057,False
2,2,2012-01-20,61438.15,False,A,202307,51.7,3.2680000000000002,6552.26,4355.69,105.97,1703.1,3376.03,219.6258417,7.057,False
2,3,2012-01-20,17817.46,False,A,202307,51.7,3.2680000000000002,6552.26,4355.69,105.97,1703.1,3376.03,219.6258417,7.057,False
2,4,2012-01-20,43199.76,False,A,202307,51.7,3.2680000000000002,6552.26,4355.69,105.97,1703.1,3376.03,219.6258417,7.057,False
2,5,2012-01-20,24258.35,False,A,202307,51.7,3.2680000000000002,6552.26,4355.69,105.97,1703.1,3376.03,219.6258417,7.057,False
2,1,2012-01-27,22833.08,False,A,202307,50.5,3.29,1920.15,1507.56,86.09,43.4,2613.53,219.7188636,7.057,False
2,2,2012-01-27,58151.34,False,A,202307,50.5,3.29,1920.15,1507.56,86.09,43.4,2613.53,219.7188636,7.057,False
2,3,2012-01-27,15066.45,False,A,202307,50.5,3.29,1920.15,1507.56,86.09,43.4,2613.53,219.7188636,7.057,False
2,4,2012-01-27,40933.71,False,A,202307,50.5,3.29,1920.15,1507.56,86.09,43.4,2613.53,219.7188636,7.057,False
2,5,2012-01-27,25254.46,False,A,202307,50.5,3.29,1920.15,1507.56,86.09,43.4,2613.53,219.7188636,7.057,False
2,1,2012-02-03,28813.06,False,A,202307,55.21,3.36,75149.79,3818.85,221.4,48159.86,7423.61,219.81188540000002,7.057,False
2,2,2012-02-03,71322.01,False,A,202307,55.21,3.36,75149.79,3818.85,221.4,48159.86,7423.61,219.81188540000002,7.057,False
2,3,2012-02-03,14335.61,False,A,202307,55.21,3.36,75149.79,3818.85,221.4,48159.86,7423.61,219.81188540000002,7.057,False
2,4,2012-02-03,45476.69,False,A,202307,55.21,3.36,75149.79,3818.85,221.4,48159.86,7423.61,219.81188540000002,7.057,False
2,5,2012-02-03,35533.52,False,A,202307,55.21,3.36,75149.79,3818.85,221.4,48159.86,7423.61,219.81188540000002,7.057,False
2,1,2012-02-10,41247.02,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057,True
2,2,2012-02-10,69165.6,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057,True
2,3,2012-02-10,15069.79,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057,True
2,4,2012-02-10,46926.71,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057,True
2,5,2012-02-10,39231.34,True,A,202307,46.98,3.409,13510.89,6674.42,94.07,14114.9,9577.83,219.90490730000002,7.057,True
2,1,2012-02-17,77394.09,False,A,202307,43.82,3.51,13942.54,14273.24,15.76,4927.14,6650.08,220.06519930000002,7.057,False
2,2,2012-02-17,70027.01,False,A,202307,43.82,3.51,13942.54,14273.24,15.76,4927.14,6650.08,220.06519930000002,7.057,False
2,3,2012-02-17,15257.84,False,A,202307,43.82,3.51,13942.54,14273.24,15.76,4927.14,6650.08,220.06519930000002,7.057,False
2,4,2012-02-17,44344.22,False,A,202307,43.82,3.51,13942.54,14273.24,15.76,4927.14,6650.08,220.06519930000002,7.057,False
2,5,2012-02-17,52735.59,False,A,202307,43.82,3.51,13942.54,14273.24,15.76,4927.14,6650.08,220.06519930000002,7.057,False
2,1,2012-02-24,25613.67,False,A,202307,54.63,3.555,13048.36,12059.1,10.2,5299.73,10380.03,220.27594399999998,7.057,False
2,2,2012-02-24,66451.66,False,A,202307,54.63,3.555,13048.36,12059.1,10.2,5299.73,10380.03,220.27594399999998,7.057,False
2,3,2012-02-24,13625.47,False,A,202307,54.63,3.555,13048.36,12059.1,10.2,5299.73,10380.03,220.27594399999998,7.057,False
2,4,2012-02-24,42748.2,False,A,202307,54.63,3.555,13048.36,12059.1,10.2,5299.73,10380.03,220.27594399999998,7.057,False
2,5,2012-02-24,34626.9,False,A,202307,54.63,3.555,13048.36,12059.1,10.2,5299.73,10380.03,220.27594399999998,7.057,False
2,1,2012-03-02,25556.15,False,A,202307,58.79,3.63,23901.27,2144.7,9.0,9799.63,4929.53,220.4866886,7.057,False
2,2,2012-03-02,70768.55,False,A,202307,58.79,3.63,23901.27,2144.7,9.0,9799.63,4929.53,220.4866886,7.057,False
2,3,2012-03-02,13030.26,False,A,202307,58.79,3.63,23901.27,2144.7,9.0,9799.63,4929.53,220.4866886,7.057,False
2,4,2012-03-02,45833.82,False,A,202307,58.79,3.63,23901.27,2144.7,9.0,9799.63,4929.53,220.4866886,7.057,False
2,5,2012-03-02,32307.69,False,A,202307,58.79,3.63,23901.27,2144.7,9.0,9799.63,4929.53,220.4866886,7.057,False
2,1,2012-03-09,26173.93,False,A,202307,57.11,3.6689999999999996,11784.91,368.32,3.0,2498.17,7746.0,220.6974332,7.057,False
2,2,2012-03-09,66870.9,False,A,202307,57.11,3.6689999999999996,11784.91,368.32,3.0,2498.17,7746.0,220.6974332,7.057,False
2,3,2012-03-09,12444.21,False,A,202307,57.11,3.6689999999999996,11784.91,368.32,3.0,2498.17,7746.0,220.6974332,7.057,False
2,4,2012-03-09,45363.57,False,A,202307,57.11,3.6689999999999996,11784.91,368.32,3.0,2498.17,7746.0,220.6974332,7.057,False
2,5,2012-03-09,28448.89,False,A,202307,57.11,3.6689999999999996,11784.91,368.32,3.0,2498.17,7746.0,220.6974332,7.057,False
2,1,2012-03-16,27320.08,False,A,202307,63.68,3.734,5965.99,230.42,3.0,2650.77,2073.81,220.84984680000002,7.057,False
2,2,2012-03-16,68851.41,False,A,202307,63.68,3.734,5965.99,230.42,3.0,2650.77,2073.81,220.84984680000002,7.057,False
2,3,2012-03-16,10209.02,False,A,202307,63.68,3.734,5965.99,230.42,3.0,2650.77,2073.81,220.84984680000002,7.057,False
2,4,2012-03-16,44531.12,False,A,202307,63.68,3.734,5965.99,230.42,3.0,2650.77,2073.81,220.84984680000002,7.057,False
2,5,2012-03-16,32855.76,False,A,202307,63.68,3.734,5965.99,230.42,3.0,2650.77,2073.81,220.84984680000002,7.057,False
2,1,2012-03-23,29868.82,False,A,202307,64.01,3.787,6008.98,139.93,6.63,1650.49,5263.08,220.9244858,7.057,False
2,2,2012-03-23,63447.81,False,A,202307,64.01,3.787,6008.98,139.93,6.63,1650.49,5263.08,220.9244858,7.057,False
2,3,2012-03-23,9597.16,False,A,202307,64.01,3.787,6008.98,139.93,6.63,1650.49,5263.08,220.9244858,7.057,False
2,4,2012-03-23,42582.69,False,A,202307,64.01,3.787,6008.98,139.93,6.63,1650.49,5263.08,220.9244858,7.057,False
2,5,2012-03-23,23991.99,False,A,202307,64.01,3.787,6008.98,139.93,6.63,1650.49,5263.08,220.9244858,7.057,False
2,1,2012-03-30,37052.68,False,A,202307,66.83,3.845,14369.3,164.77,17.0,1017.31,3470.49,220.9991248,7.057,False
2,2,2012-03-30,63778.8,False,A,202307,66.83,3.845,14369.3,164.77,17.0,1017.31,3470.49,220.9991248,7.057,False
2,3,2012-03-30,11410.07,False,A,202307,66.83,3.845,14369.3,164.77,17.0,1017.31,3470.49,220.9991248,7.057,False
2,4,2012-03-30,42958.64,False,A,202307,66.83,3.845,14369.3,164.77,17.0,1017.31,3470.49,220.9991248,7.057,False
2,5,2012-03-30,23440.64,False,A,202307,66.83,3.845,14369.3,164.77,17.0,1017.31,3470.49,220.9991248,7.057,False
2,1,2012-04-06,75970.97,False,A,202307,68.43,3.891,12132.59,1.3,32.58,4874.69,5535.13,221.07376380000002,6.891,False
2,2,2012-04-06,70382.23,False,A,202307,68.43,3.891,12132.59,1.3,32.58,4874.69,5535.13,221.07376380000002,6.891,False
2,3,2012-04-06,11303.0,False,A,202307,68.43,3.891,12132.59,1.3,32.58,4874.69,5535.13,221.07376380000002,6.891,False
2,4,2012-04-06,48565.55,False,A,202307,68.43,3.891,12132.59,1.3,32.58,4874.69,5535.13,221.07376380000002,6.891,False
2,5,2012-04-06,29379.66,False,A,202307,68.43,3.891,12132.59,1.3,32.58,4874.69,5535.13,221.07376380000002,6.891,False
2,1,2012-04-13,56093.13,False,A,202307,68.08,3.891,8994.04,6573.08,20.21,4162.2,1966.38,221.14840279999999,6.891,False
2,2,2012-04-13,61390.48,False,A,202307,68.08,3.891,8994.04,6573.08,20.21,4162.2,1966.38,221.14840279999999,6.891,False
2,3,2012-04-13,10047.71,False,A,202307,68.08,3.891,8994.04,6573.08,20.21,4162.2,1966.38,221.14840279999999,6.891,False
2,4,2012-04-13,45239.6,False,A,202307,68.08,3.891,8994.04,6573.08,20.21,4162.2,1966.38,221.14840279999999,6.891,False
2,5,2012-04-13,23202.76,False,A,202307,68.08,3.891,8994.04,6573.08,20.21,4162.2,1966.38,221.14840279999999,6.891,False
2,1,2012-04-20,22568.57,False,A,202307,65.69,3.877,7311.02,2236.2,33.53,878.07,4080.32,221.2021074,6.891,False
2,2,2012-04-20,67363.12,False,A,202307,65.69,3.877,7311.02,2236.2,33.53,878.07,4080.32,221.2021074,6.891,False
2,3,2012-04-20,11178.49,False,A,202307,65.69,3.877,7311.02,2236.2,33.53,878.07,4080.32,221.2021074,6.891,False
2,4,2012-04-20,45655.92,False,A,202307,65.69,3.877,7311.02,2236.2,33.53,878.07,4080.32,221.2021074,6.891,False
2,5,2012-04-20,19918.98,False,A,202307,65.69,3.877,7311.02,2236.2,33.53,878.07,4080.32,221.2021074,6.891,False
2,1,2012-04-27,22414.38,False,A,202307,67.2,3.8139999999999996,3076.68,,38.32,108.71,2708.9,221.25581200000002,6.891,False
2,2,2012-04-27,61562.95,False,A,202307,67.2,3.8139999999999996,3076.68,,38.32,108.71,2708.9,221.25581200000002,6.891,False
2,3,2012-04-27,10419.11,False,A,202307,67.2,3.8139999999999996,3076.68,,38.32,108.71,2708.9,221.25581200000002,6.891,False
2,4,2012-04-27,42459.29,False,A,202307,67.2,3.8139999999999996,3076.68,,38.32,108.71,2708.9,221.25581200000002,6.891,False
2,5,2012-04-27,16528.64,False,A,202307,67.2,3.8139999999999996,3076.68,,38.32,108.71,2708.9,221.25581200000002,6.891,False
2,1,2012-05-04,22711.04,False,A,202307,76.73,3.7489999999999997,23731.47,,78.09,7931.42,4443.52,221.30951659999997,6.891,False
2,2,2012-05-04,67046.93,False,A,202307,76.73,3.7489999999999997,23731.47,,78.09,7931.42,4443.52,221.30951659999997,6.891,False
2,3,2012-05-04,11844.62,False,A,202307,76.73,3.7489999999999997,23731.47,,78.09,7931.42,4443.52,221.30951659999997,6.891,False
2,4,2012-05-04,46298.93,False,A,202307,76.73,3.7489999999999997,23731.47,,78.09,7931.42,4443.52,221.30951659999997,6.891,False
2,5,2012-05-04,20351.43,False,A,202307,76.73,3.7489999999999997,23731.47,,78.09,7931.42,4443.52,221.30951659999997,6.891,False
2,1,2012-05-11,25661.21,False,A,202307,73.87,3.688,16519.5,,117.38,5131.02,3634.25,221.36322119999997,6.891,False
2,2,2012-05-11,61750.11,False,A,202307,73.87,3.688,16519.5,,117.38,5131.02,3634.25,221.36322119999997,6.891,False
2,3,2012-05-11,11867.42,False,A,202307,73.87,3.688,16519.5,,117.38,5131.02,3634.25,221.36322119999997,6.891,False
2,4,2012-05-11,44349.31,False,A,202307,73.87,3.688,16519.5,,117.38,5131.02,3634.25,221.36322119999997,6.891,False
2,5,2012-05-11,19210.13,False,A,202307,73.87,3.688,16519.5,,117.38,5131.02,3634.25,221.36322119999997,6.891,False
2,1,2012-05-18,25982.7,False,A,202307,71.27,3.63,9262.12,,42.67,3694.8,4612.01,221.380331,6.891,False
2,2,2012-05-18,63948.19,False,A,202307,71.27,3.63,9262.12,,42.67,3694.8,4612.01,221.380331,6.891,False
2,3,2012-05-18,10591.94,False,A,202307,71.27,3.63,9262.12,,42.67,3694.8,4612.01,221.380331,6.891,False
2,4,2012-05-18,46008.96,False,A,202307,71.27,3.63,9262.12,,42.67,3694.8,4612.01,221.380331,6.891,False
2,5,2012-05-18,19415.92,False,A,202307,71.27,3.63,9262.12,,42.67,3694.8,4612.01,221.380331,6.891,False
2,1,2012-05-25,23561.25,False,A,202307,78.19,3.5610000000000004,10701.32,,1030.53,3595.04,14920.27,221.3828029,6.891,False
2,2,2012-05-25,66419.23,False,A,202307,78.19,3.5610000000000004,10701.32,,1030.53,3595.04,14920.27,221.3828029,6.891,False
2,3,2012-05-25,10441.51,False,A,202307,78.19,3.5610000000000004,10701.32,,1030.53,3595.04,14920.27,221.3828029,6.891,False
2,4,2012-05-25,47627.29,False,A,202307,78.19,3.5610000000000004,10701.32,,1030.53,3595.04,14920.27,221.3828029,6.891,False
2,5,2012-05-25,20657.98,False,A,202307,78.19,3.5610000000000004,10701.32,,1030.53,3595.04,14920.27,221.3828029,6.891,False
